ID_register,ID_sp,Group,order,family,genus,binomial,body_mass,body_length,tail_length,forearm,age,sex,reproductive_stage,status,longitude,latitude,year,collector_name
15660,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,18.5,NA,NA,41.3,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15661,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19.5,NA,NA,42.7,adult,female,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15662,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,40.8,adult,male,NA,dead,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15663,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20.5,NA,NA,42.2,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15664,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20.5,NA,NA,41.9,adult,female,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15665,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,41.6,adult,female,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15666,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,43,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15667,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,43.5,adult,female,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15668,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,44.4,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15669,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,24.5,NA,NA,41.9,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15670,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,24.5,NA,NA,44.9,juvenile,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15671,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,25.5,NA,NA,42.3,adult,female,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15672,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,26,NA,NA,44.5,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15673,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,17,NA,NA,44.7,juvenile,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15674,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,43.4,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15675,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,41.7,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15676,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,43.9,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15677,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22.5,NA,NA,42.2,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15678,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22.5,NA,NA,42,adult,male,NA,dead,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15679,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,25,NA,NA,42.1,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15680,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,41.8,juvenile,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15681,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,44.1,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15682,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22.5,NA,NA,44.6,juvenile,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15683,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,18,NA,NA,42.8,adult,female,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15684,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,18.5,NA,NA,43.6,adult,male,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15685,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20.5,NA,NA,44,adult,female,NA,alive,-47.927904,-25.086371,2007,Lucas de Almeida Alves
15686,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,28,NA,NA,42.5,adult,female,NA,alive,-35.116667,-6.933333,2011,Enrico Bernard
15687,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,41,adult,female,NA,alive,-35.116667,-6.933333,2011,Enrico Bernard
15688,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,43.3,adult,female,NA,alive,-35.116667,-6.933333,2011,Enrico Bernard
15689,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,46,adult,male,NA,alive,-35.116667,-6.933333,2011,Enrico Bernard
15690,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,44,juvenile,female,NA,alive,-35.116667,-6.933333,2011,Enrico Bernard
15691,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,46,adult,male,NA,alive,-35.116667,-6.933333,2011,Enrico Bernard
15692,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,42,adult,female,NA,alive,-35.116667,-6.933333,2011,Enrico Bernard
15693,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,41,adult,female,NA,alive,-35.116667,-6.933333,2011,Enrico Bernard
15694,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,43.3,adult,female,NA,alive,-35.116667,-6.933333,2011,Enrico Bernard
15695,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,41,adult,male,NA,alive,-35.176389,-8.7305,2015,Eder Barbier
15696,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,40.9,adult,male,NA,alive,-35.176389,-8.7305,2015,Eder Barbier
15697,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,44.1,adult,female,NA,alive,-35.176389,-8.7305,2015,Eder Barbier
15698,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,41.2,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15699,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,43.1,juvenile,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15700,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,43.5,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15701,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,24,NA,NA,41.4,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15702,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,24,NA,NA,41.6,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15703,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,43.4,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15704,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,43.2,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15705,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,42.7,juvenile,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15706,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,46,NA,NA,42.5,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15707,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,41.5,juvenile,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15708,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,27,NA,NA,42.7,juvenile,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15709,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,43.7,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15710,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,43.1,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15711,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,42.2,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15712,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,41.9,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15713,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,42.4,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15714,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,18,NA,NA,40.3,juvenile,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15715,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,43.6,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15716,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,42.6,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15717,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,42.6,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15718,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,43.5,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15719,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,42.6,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15720,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,26,NA,NA,43.7,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15721,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,43.2,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15722,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,42.5,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15723,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,41.4,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15724,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,42.6,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15725,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,42.4,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15726,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,43.6,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15727,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,38,NA,NA,43.4,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15728,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,40.9,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15729,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,43.2,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15730,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,41.3,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15731,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,32,NA,NA,43.4,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15732,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,24,NA,NA,42.9,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15733,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,43.2,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15734,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,41.9,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15735,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,27,NA,NA,43.6,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15736,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,41.7,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15737,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,42.7,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15738,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,24,NA,NA,42.2,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15739,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,44,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15740,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,45,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15741,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,18,NA,NA,41.3,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15742,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,41.2,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15743,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,18,NA,NA,43.9,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15744,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,44.6,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15745,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,42.2,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15746,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,17,NA,NA,42.4,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15747,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,43.6,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15748,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,42.7,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15749,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,18,NA,NA,43.2,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15750,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,42.2,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15751,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,41.4,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15752,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,41.2,adult,female,pregnant,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15753,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,27,NA,NA,43.5,adult,female,pregnant,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15754,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,27,NA,NA,43.2,adult,female,pregnant,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15755,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,27,NA,NA,44.5,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15756,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,24,NA,NA,43.6,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15757,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,42.3,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15758,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,44.4,juvenile,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15759,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,44.5,juvenile,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15760,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,42.2,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15761,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,44.1,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15762,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,44.3,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15763,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,44.3,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15764,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,43.1,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15765,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,44.8,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15766,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,42.8,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15767,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,44.3,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15768,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,42.2,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15769,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,42.7,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15770,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,43.3,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15771,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,41.9,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15772,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,25,NA,NA,44.1,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15773,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,42.7,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15774,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,25,NA,NA,43.7,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15775,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,42.2,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15776,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,30,NA,NA,44.3,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15777,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,44.6,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15778,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,41.9,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15779,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,40.4,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15780,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,44.2,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15781,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,43.2,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15782,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,41.3,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15783,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,18,NA,NA,41,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15784,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,42.9,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15785,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,40.9,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15786,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,42.2,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15787,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,42.1,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15788,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,41.3,adult,female,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15789,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,24,NA,NA,41.1,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15790,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,41,adult,male,NA,alive,-52.215278,-25.483611,2013,Fernando Carvalho
15791,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,24,NA,NA,42.8,adult,male,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15792,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,41.9,adult,male,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15793,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,43.6,adult,female,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15794,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,27,NA,NA,43.9,adult,female,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15795,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,29,NA,NA,42.5,adult,female,pregnant,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15796,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,42.7,juvenile,male,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15797,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,24,NA,NA,43.1,adult,female,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15798,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,19,NA,NA,40.9,adult,female,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15799,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,43.8,adult,male,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15800,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,43.4,adult,female,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15801,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,20,NA,NA,41,adult,female,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15802,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,41.4,adult,female,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15803,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,27,NA,NA,42.9,adult,female,pregnant,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15804,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,42.7,adult,female,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15805,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,24,NA,NA,42.4,adult,male,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15806,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,24,NA,NA,43.9,adult,male,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15807,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,42.4,adult,male,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15808,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,27,NA,NA,42.6,adult,female,pregnant,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15809,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,41.9,adult,female,NA,alive,-48.988611,-28.633333,2014,Fernando Carvalho
15810,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,22,NA,NA,43.1,adult,female,NA,alive,-50.2,-24.716667,2013,Fernando Carvalho
15811,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,27,NA,NA,42.5,adult,female,pregnant,alive,-50.2,-24.716667,2013,Fernando Carvalho
15812,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,24,NA,NA,41.2,adult,female,pregnant,alive,-50.2,-24.716667,2013,Fernando Carvalho
15813,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,43.7,adult,male,NA,alive,-50.2,-24.716667,2013,Fernando Carvalho
15814,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,21,NA,NA,43.5,adult,male,NA,alive,-50.2,-24.716667,2013,Fernando Carvalho
15815,64,Bats,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,23,NA,NA,41.6,adult,female,pregnant,alive,-50.2,-24.716667,2013,Fernando Carvalho
